uuid, protocol, protocol_response, protocol_estimated_error, l2_error, linf_error
44a67772-ebd9-4b9e-bad7-0ca05eebc8ce,ProtAdSamp,[-7.37181726  3.44986522  4.61751191 -1.81901984  8.23908988],5.676128748810888,12.353310640719817,7.8705632424629925
44a67772-ebd9-4b9e-bad7-0ca05eebc8ce,Real,[0.49874598 0.58027529 0.49880808 0.49168634 0.48532387],NA,NA
6923a20c-011f-42ea-be1a-2f6c37ab8ed1,ProtGauss,[ 0.          1.82496741  0.         13.112002    2.56701308],11.556291661420877,12.834895099117071,12.582016820007885
6923a20c-011f-42ea-be1a-2f6c37ab8ed1,ProtRejSamp,[  5.80260654 -19.45682655  23.66710737  -5.7910343   -5.01606355],16.41288356257284,32.165623719638106,23.162606009393908
6923a20c-011f-42ea-be1a-2f6c37ab8ed1,ProtAdSamp,[4.61275485 2.8555149  1.53758495 5.87900127 6.08348828],5.670281074888684,9.134517940344805,5.581096651105445
6923a20c-011f-42ea-be1a-2f6c37ab8ed1,Real,[0.46810152 0.52455112 0.50450137 0.52998518 0.50239162],NA,NA
0e73fc1c-e42d-490b-9e67-942eac4d6240,ProtGauss,[ 5.6901925   0.         12.87208909  0.          0.        ],11.16464744741638,13.455315747899144,12.382222070636583
0e73fc1c-e42d-490b-9e67-942eac4d6240,ProtRejSamp,[ 8.94746088  7.01576357 -8.339161   -2.11470913  7.43051685],15.85664882302657,15.64861144374515,8.829028013370424
0e73fc1c-e42d-490b-9e67-942eac4d6240,ProtAdSamp,[-3.98818568 -0.86699689  0.          1.53391757 -4.33498444],5.656756571625503,6.898293066763243,4.901149219326137
0e73fc1c-e42d-490b-9e67-942eac4d6240,Real,[0.50313696 0.54238002 0.48986702 0.45369003 0.56616478],NA,NA
4ae30cc8-6deb-4bf3-87aa-ec56a7845251,ProtGauss,[ 0.          2.15932476 12.98077467  0.          1.29582523],11.248087773389143,12.709559215749929,12.560817918123384
4ae30cc8-6deb-4bf3-87aa-ec56a7845251,ProtRejSamp,[ 3.23596529 -5.84458273  3.91310789  8.92579905 -6.43195939],15.975155381595524,13.403737225987225,8.405760262584847
4ae30cc8-6deb-4bf3-87aa-ec56a7845251,ProtAdSamp,[ 2.3974916  -5.87620491  3.99581934 -3.63256303  2.49738709],5.667583985272859,8.84557666333775,6.411747611143314
4ae30cc8-6deb-4bf3-87aa-ec56a7845251,Real,[0.5627217  0.5355427  0.41995675 0.52003879 0.5643989 ],NA,NA
ba7e8e48-be14-4e69-9895-34f4e8f36f4a,ProtGauss,[0.         0.         0.         4.88775528 0.98177097],14.52628218653988,4.526676500399267,4.398745347946094
ba7e8e48-be14-4e69-9895-34f4e8f36f4a,ProtRejSamp,[-12.00068053   8.08625428 -14.30589103  -0.46065304  -6.42636103],20.631028110919182,21.988975932873473,14.82522622073059
ba7e8e48-be14-4e69-9895-34f4e8f36f4a,ProtAdSamp,[ 2.4018107   0.          0.          5.00377229 -4.00301783],5.677794171454522,6.670984326186077,4.514762356657802
ba7e8e48-be14-4e69-9895-34f4e8f36f4a,Real,[0.57517355 0.54956515 0.51933519 0.48900993 0.49260433],NA,NA
74cc0522-6510-4a71-9090-7501fb122f73,ProtGauss,[0.         0.13265198 5.67747696 0.51869907 0.        ],12.755498588723624,5.274492955843713,5.215301212386541
74cc0522-6510-4a71-9090-7501fb122f73,ProtRejSamp,[-5.28236161 26.62292082 -5.45895759 -0.62942583 10.78737332],18.11606346161934,29.294767835391863,26.136634826466867
74cc0522-6510-4a71-9090-7501fb122f73,ProtAdSamp,[ 0.95272099  0.80028563  2.85816297  1.05300741 -2.85816297],5.675539414384435,4.213192873457379,3.372528803628287
74cc0522-6510-4a71-9090-7501fb122f73,Real,[0.48018993 0.486286   0.46217575 0.49228687 0.51436583],NA,NA
6a78fd63-6135-41f7-8f5b-7f0c46f4f5d8,ProtGauss,[1.82013897 4.96190598 0.         0.         2.53207721],13.156042120425338,5.146715895843945,4.501749195310751
6a78fd63-6135-41f7-8f5b-7f0c46f4f5d8,ProtRejSamp,[ 10.0856504   15.09067812 -17.97040494   3.20003303  11.30893633],18.684937503584603,27.76872279147543,18.48024395393395
6a78fd63-6135-41f7-8f5b-7f0c46f4f5d8,ProtAdSamp,[ 0.74110312  0.         -2.00097843 -5.26573271  0.        ],5.67628931802654,6.332808580677376,5.7580784988214635
6a78fd63-6135-41f7-8f5b-7f0c46f4f5d8,Real,[0.43473448 0.46015678 0.50983901 0.49234579 0.582397  ],NA,NA
5112d75c-07fe-4773-a67b-399acc9733f5,ProtGauss,[ 1.31231215  0.          5.33535599  0.         15.7701377 ],13.92066972096328,16.07996897014889,15.298941573386113
5112d75c-07fe-4773-a67b-399acc9733f5,ProtRejSamp,[ 6.16862753 -2.78141548 -3.40616882 18.54598065 11.46468965],19.770903845041207,22.46238868858752,18.034914660619062
5112d75c-07fe-4773-a67b-399acc9733f5,ProtAdSamp,[-5.88672446 -1.05341385  2.85926617 -0.80059453 -0.80059453],5.677730067384612,7.2143577541091295,6.379666715855605
5112d75c-07fe-4773-a67b-399acc9733f5,Real,[0.49294225 0.52155509 0.50801576 0.51106599 0.47119613],NA,NA
e33cb0e6-6d2f-4bdd-8147-2f7078837459,ProtGauss,[ 0.          0.         12.01610274  0.          6.67585264],13.437153428261404,13.10037682518786,11.518034035533477
e33cb0e6-6d2f-4bdd-8147-2f7078837459,ProtRejSamp,[-10.10617231  10.98887398   1.30749737  11.22600432 -20.56893414],19.084187306100286,27.957800093934235,21.065428424194316
e33cb0e6-6d2f-4bdd-8147-2f7078837459,ProtAdSamp,[-0.80065473  5.26746533  3.33606138  3.33606138  8.0065473 ],5.678157025780058,9.845886748967574,7.510053022370265
e33cb0e6-6d2f-4bdd-8147-2f7078837459,Real,[0.50151349 0.47222014 0.4980687  0.54386359 0.49649428],NA,NA
07af43cd-cc4b-436d-90ef-1970e840882f,ProtGauss,[ 1.15004679  0.          5.48714586  0.         14.56964072],8.595577599272925,14.925979620905235,14.059828365088762
07af43cd-cc4b-436d-90ef-1970e840882f,ProtRejSamp,[ 0.          0.         12.9505779  10.31474848  0.        ],13.042841297396409,15.683240760278103,12.318289719187543
07af43cd-cc4b-436d-90ef-1970e840882f,ProtAdSamp,[ 3.09906466  1.40195782 -5.7727675   2.80391564 -6.54246983],5.567818878388779,10.196100610086678,7.0522821822584465
07af43cd-cc4b-436d-90ef-1970e840882f,Real,[0.28583737 0.6114354  0.63228818 0.64477877 0.50981235],NA,NA
72cc94f8-2542-40af-9173-e110acbd748c,ProtGauss,[1.52469866 0.         0.         0.         5.2055052 ],7.8359640445324965,4.877705841812446,4.722023025248799
72cc94f8-2542-40af-9173-e110acbd748c,ProtRejSamp,[ 0.         23.99946775  7.85164861  0.          3.1405559 ],11.890211479631912,24.885570065902957,23.63357019159284
72cc94f8-2542-40af-9173-e110acbd748c,ProtAdSamp,[ 4.26357319 -4.32536411  4.59154036 -3.14158025 -1.17039264],5.644202931931643,8.168733715944107,4.691261668067474
72cc94f8-2542-40af-9173-e110acbd748c,Real,[0.53738937 0.36589756 0.5500188  0.28867195 0.48348218],NA,NA
74adae3b-1409-4b85-9b95-900378bb4fdf,ProtGauss,[0.         0.         5.64623196 0.         1.43028375],6.720347829390215,5.478122985029011,5.336368808411138
74adae3b-1409-4b85-9b95-900378bb4fdf,ProtRejSamp,[ 0.          8.2615905   1.41319063 18.51169699  0.        ],10.197386875950404,19.742826412132263,18.025392394989925
74adae3b-1409-4b85-9b95-900378bb4fdf,ProtAdSamp,[-4.8929999  -4.65999991 -0.93199998 -3.45388228 -1.15129409],5.552100444220892,8.565978150363678,5.38668416106691
74adae3b-1409-4b85-9b95-900378bb4fdf,Real,[0.49368426 0.31185044 0.30986315 0.4863046  0.45277039],NA,NA
ca034aa0-4252-4340-b431-d457f8a8b9b7,ProtGauss,[6.50463451 1.17856965 0.         8.04701349 0.        ],7.276116303426331,9.703625343046218,7.431037609100878
ca034aa0-4252-4340-b431-d457f8a8b9b7,ProtRejSamp,[ 0.         11.77785139  0.          5.16934134  0.        ],11.040704258782524,12.350891545175424,11.449084880827161
ca034aa0-4252-4340-b431-d457f8a8b9b7,ProtAdSamp,[ 1.13177081  1.99035555  2.1377893  -6.99640134  5.49717248],5.457949641346368,9.418522122919084,7.612377221386913
ca034aa0-4252-4340-b431-d457f8a8b9b7,Real,[0.37067808 0.32876651 0.58952493 0.61597588 0.4948721 ],NA,NA
11786205-f57d-47b0-a397-4bad0d5e5879,ProtGauss,[2.06803935 6.49703945 0.         0.         7.00928974],8.24916758365593,9.043892793691056,6.375177722826577
11786205-f57d-47b0-a397-4bad0d5e5879,ProtRejSamp,[ 0.         11.31800951  0.          0.          0.        ],12.517202292298805,10.994436483964726,10.947212971167017
11786205-f57d-47b0-a397-4bad0d5e5879,ProtAdSamp,"[ 1.11846416e+01 -2.73285668e-16  4.14245984e+00  3.28960046e+00
 -4.90554454e+00]",5.288018136133034,13.030679249675496,10.872124102322527
11786205-f57d-47b0-a397-4bad0d5e5879,Real,[0.31251745 0.37079654 0.567272   0.46324835 0.63411202],NA,NA
5bb23ccc-7d4a-4f25-a6ee-34c13c1e33bb,ProtGauss,[2.68145041 1.00191938 8.26319424 0.         0.        ],9.754833917538924,8.099718539052978,7.746352172524166
5bb23ccc-7d4a-4f25-a6ee-34c13c1e33bb,ProtRejSamp,[-19.42616301  18.84742378   1.86946097  13.03026267   2.80769647],14.801884946007814,29.995468194194494,19.911304508944653
5bb23ccc-7d4a-4f25-a6ee-34c13c1e33bb,ProtAdSamp,[ 9.99732465  5.26174982 -1.81769539 -8.56913542 -1.81769539],5.671995885639812,14.349287871111056,9.51218314947966
5bb23ccc-7d4a-4f25-a6ee-34c13c1e33bb,Real,[0.4851415  0.46040927 0.51684206 0.45464925 0.52512518],NA,NA
24b687fd-ed4b-4d9c-bf69-b9a52413dca1,ProtGauss,[12.74340502  0.          5.06922572  0.          4.65335924],11.107970717837862,13.711780275539466,12.225836211088112
24b687fd-ed4b-4d9c-bf69-b9a52413dca1,ProtRejSamp,[ -3.55065722   4.08798494   1.7074984  -21.09785525   8.02354338],16.855120849719352,23.52405607110656,21.57315682480187
24b687fd-ed4b-4d9c-bf69-b9a52413dca1,ProtAdSamp,[ 8.88742614 -1.17627699  7.14168172 -3.99934176 -3.52883097],5.672580118495905,12.346882364885289,8.36985732941666
24b687fd-ed4b-4d9c-bf69-b9a52413dca1,Real,[0.51756881 0.48933821 0.53630644 0.47530158 0.46657926],NA,NA
581230f0-3232-402f-ac39-74c8ee897fca,ProtGauss,[6.31823629 0.         9.28718874 0.         0.        ],10.09097510722736,10.557380300563977,8.775928941436616
581230f0-3232-402f-ac39-74c8ee897fca,ProtRejSamp,[-4.61285435 12.14949953  0.75965076 25.59130846  1.14253492],15.311942139953121,28.0916145407295,25.020337482757483
581230f0-3232-402f-ac39-74c8ee897fca,ProtAdSamp,[ 8.57575665  0.          2.50126236 -1.0531631  -3.15948929],5.676378544806236,9.236794435607212,8.05493412566653
581230f0-3232-402f-ac39-74c8ee897fca,Real,[0.52082252 0.47344208 0.5112598  0.57097098 0.53027203],NA,NA
95a5c131-5314-43ed-ac20-c3e6dba61723,ProtGauss,[0.         2.9247844  1.77071664 3.17350339 0.        ],11.171685445569738,3.885487814178713,2.6932368164290836
95a5c131-5314-43ed-ac20-c3e6dba61723,ProtRejSamp,[ -2.76987541  -2.17227121 -14.417731    -8.56098608   1.24654907],16.95180092415484,17.904795627739738,14.83317535799653
95a5c131-5314-43ed-ac20-c3e6dba61723,ProtAdSamp,[ 3.52034533 -1.81351123  3.62702246 -1.81351123 -3.52034533],5.6589394879461254,6.843428298974336,4.0484164556043165
95a5c131-5314-43ed-ac20-c3e6dba61723,Real,[0.50095693 0.58450427 0.41544436 0.48026657 0.52807113],NA,NA
23aa6454-62ef-47de-8918-1ae2cf92d78a,ProtGauss,[0.         0.56458443 2.94763642 0.3930567  2.33305213],11.05083506357095,3.1211884184230785,2.4716229487476173
23aa6454-62ef-47de-8918-1ae2cf92d78a,ProtRejSamp,[ -3.67749068  10.22967141   7.34107071 -14.51385674   4.83254081],16.768423793888076,20.094859752916587,15.035082764963832
23aa6454-62ef-47de-8918-1ae2cf92d78a,ProtAdSamp,[-1.05260256 -2.60862373 -8.23506706 -1.81813169 -3.15780767],5.6733573249168545,10.341619416373275,8.711080530712842
23aa6454-62ef-47de-8918-1ae2cf92d78a,Real,[0.50837639 0.51686978 0.47601347 0.52122602 0.50118245],NA,NA
e6f0a115-7465-4603-8c05-eecfec2633d1,ProtGauss,[11.4774437  7.0358171  0.         0.         0.       ],12.193853086178255,12.810649822780146,10.98543998464916
e6f0a115-7465-4603-8c05-eecfec2633d1,ProtRejSamp,[ 19.46460092   0.67690673  -8.75822725  10.36890809 -15.7652014 ],18.502827619198428,28.404170358378444,18.972597205923112
e6f0a115-7465-4603-8c05-eecfec2633d1,ProtAdSamp,"[-3.15987554e+00 -3.22973971e-16  4.00250901e+00 -6.00376352e+00
  1.05329185e+00]",5.677072478332939,8.291086919773223,6.502180490223109
e6f0a115-7465-4603-8c05-eecfec2633d1,Real,[0.49200371 0.49911304 0.45725881 0.49841697 0.49684215],NA,NA
6ece85a7-396c-4136-9c22-a2d5683cf61e,ProtGauss,[5.09470456 5.20831355 0.         0.         3.6598503 ],12.789273371310355,7.307091654239651,4.679939417721887
6ece85a7-396c-4136-9c22-a2d5683cf61e,ProtRejSamp,[  9.58824356   4.30475991  23.87664166 -24.28053683 -17.20736278],19.406312253539394,39.59534014937233,24.77188914322936
6ece85a7-396c-4136-9c22-a2d5683cf61e,ProtAdSamp,"[ 5.45824217e+00  0.00000000e+00  6.00406639e+00  5.71815846e+00
 -4.44089210e-16]",5.677358864584099,9.054030993543632,5.447373732562813
6ece85a7-396c-4136-9c22-a2d5683cf61e,Real,[0.51372899 0.52837413 0.55669265 0.49135231 0.50468239],NA,NA
a86e4c6d-487e-4c00-8b88-991478f4e32b,ProtGauss,[0.         0.9810046  6.59548614 8.73112524 0.        ],12.977293109258584,10.24955166989636,8.238308903739346
a86e4c6d-487e-4c00-8b88-991478f4e32b,ProtRejSamp,[10.46864557 12.5771262  -8.35775517 -0.77394913 -1.57330962],19.691611475670115,18.142064795617994,12.074403089562141
a86e4c6d-487e-4c00-8b88-991478f4e32b,ProtAdSamp,[ 3.15989649  1.81933434  2.50158472  1.81933434 -8.5768619 ],5.677110123381678,9.753698940656404,9.004424095565456
a86e4c6d-487e-4c00-8b88-991478f4e32b,Real,[0.55594092 0.50272311 0.5570308  0.49281634 0.42756219],NA,NA
bbbdc4d2-66cb-4357-bc04-99be6b835df6,ProtGauss,[0.         9.00646452 0.         0.         5.75166046],12.646605915752085,10.021494400112466,8.501940169073142
bbbdc4d2-66cb-4357-bc04-99be6b835df6,ProtRejSamp,[-22.76761541   6.88380093  -6.25110623  12.31155714  -9.18960553],19.18983011959795,29.361373265846524,23.306822839745692
bbbdc4d2-66cb-4357-bc04-99be6b835df6,ProtAdSamp,[-2.61085954  7.6986884  -4.00331797  6.15895072 -2.61085954],5.67821988124603,11.098422008214884,7.194164044474244
bbbdc4d2-66cb-4357-bc04-99be6b835df6,Real,[0.53920743 0.50452435 0.4877406  0.5470224  0.5248551 ],NA,NA
a64300d2-5f56-43b8-b217-379f20226625,ProtGauss,[8.69493284 0.         7.16096552 0.         0.        ],13.428775918207467,10.573485783379684,8.180586833794392
a64300d2-5f56-43b8-b217-379f20226625,ProtRejSamp,[-7.48510874 -4.84365065 -7.45596628  8.45266611 -3.18321289],20.37668685979801,15.25380539610981,7.99945474210864
a64300d2-5f56-43b8-b217-379f20226625,ProtAdSamp,[ 7.27868768  2.22404346  3.45110192  5.88717386 -5.71896889],5.678163507419513,11.162530027146861,6.76434167444041
a64300d2-5f56-43b8-b217-379f20226625,Real,[0.514346   0.51413667 0.52068276 0.52540933 0.49280234],NA,NA
b3747449-690e-4772-a0f4-9415cd085911,ProtGauss,[0.         0.43889222 7.51729918 4.92126393 0.        ],7.6317332263664746,8.409013008015256,7.126403912853822
b3747449-690e-4772-a0f4-9415cd085911,ProtRejSamp,[7.7742148  0.         0.         0.         4.91252878],12.673662071637903,8.458653221378647,7.130462974236957
b3747449-690e-4772-a0f4-9415cd085911,ProtAdSamp,"[ 3.22973971e-16  7.26629495e+00 -3.94456011e+00  7.17192748e+00
 -3.48049422e+00]",5.594879009571283,11.221664374313542,6.875197927421904
b3747449-690e-4772-a0f4-9415cd085911,Real,[0.64375183 0.39109702 0.39089527 0.52499106 0.42655726],NA,NA
9786a647-5656-4ab4-9257-c7b9046edb9f,ProtGauss,[0.         0.         9.05080731 2.16193296 0.        ],7.563461272356454,8.647854829026606,8.4110944952467
9786a647-5656-4ab4-9257-c7b9046edb9f,ProtRejSamp,[ 0.         15.65059711  0.          0.          1.93474285],12.560286033924205,15.210643073468262,15.108935154014722
9786a647-5656-4ab4-9257-c7b9046edb9f,ProtAdSamp,[-3.56511687 -3.92162856  0.93372109 -0.78432571  3.46026049],5.562353386072517,6.8124290024721645,4.463290515561417
9786a647-5656-4ab4-9257-c7b9046edb9f,Real,[0.39923096 0.54166196 0.63971282 0.30649077 0.37872654],NA,NA
4429a565-8af3-4a29-ae43-7513c7403059,ProtGauss,[0.         0.         0.         7.03546305 1.34034697],6.201218988901771,6.7967362359706405,6.669213474090673
4429a565-8af3-4a29-ae43-7513c7403059,ProtRejSamp,[10.39902196  0.61833754  0.          0.          6.13982814],10.298074050340388,11.478930082993505,9.903330592220163
4429a565-8af3-4a29-ae43-7513c7403059,ProtAdSamp,[-2.19208343  0.         -8.22031285  4.28885888  3.94575017],5.596566959381322,10.699935288238855,8.896025803065875
4429a565-8af3-4a29-ae43-7513c7403059,Real,[0.49569137 0.34331614 0.67571295 0.36624958 0.3932191 ],NA,NA
e8fc6455-5d4b-44e4-aeb0-c6c96adfa9d5,ProtGauss,[0.         0.         4.66408682 1.23886131 0.91755316],7.18626408015575,4.40078787314298,4.264481159845218
e8fc6455-5d4b-44e4-aeb0-c6c96adfa9d5,ProtRejSamp,[ 0.         26.45408234  0.          0.          0.        ],11.933892316202709,25.84504905996795,25.82799284211833
e8fc6455-5d4b-44e4-aeb0-c6c96adfa9d5,ProtAdSamp,[-1.30519303  0.          3.45492272  4.66140368 -5.48181072],5.5537729472245525,8.11627230493095,6.020726001197879
e8fc6455-5d4b-44e4-aeb0-c6c96adfa9d5,Real,[0.38381468 0.62608949 0.39960566 0.53284012 0.53891528],NA,NA
246b16bf-2bcc-42ea-b5f0-ec3548bb64f0,ProtGauss,[4.02646296 0.         0.         0.81840255 0.64534998],7.10161981956303,3.708712541300157,3.6022017945792695
246b16bf-2bcc-42ea-b5f0-ec3548bb64f0,ProtRejSamp,[14.19989632  7.56872281  0.          0.          0.        ],11.793327555454836,15.501836729515109,13.775635161461627
246b16bf-2bcc-42ea-b5f0-ec3548bb64f0,ProtAdSamp,[-8.44124004  1.15860157  0.63536215 -1.15860157  2.81374668],5.5873406683079025,9.326615014670729,8.865501205736688
246b16bf-2bcc-42ea-b5f0-ec3548bb64f0,Real,[0.42426116 0.50536125 0.54451383 0.3830844  0.4522082 ],NA,NA
7d9c183b-d4a0-46d6-9384-1f5e8e6bc840,ProtGauss,[0.         0.         5.9805379  4.34177035 7.20995829],9.895902308946024,9.540204174801538,6.754441553988877
7d9c183b-d4a0-46d6-9384-1f5e8e6bc840,ProtRejSamp,[  2.2967228    9.10854202  15.09598825 -11.21274166 -13.28124897],16.43366166472191,24.85823390932851,14.619428252052545
7d9c183b-d4a0-46d6-9384-1f5e8e6bc840,ProtAdSamp,[-2.22029503 -4.44059007  3.52635094  4.99566383  0.8688111 ],5.668593480672806,7.817755224234236,4.905330352297732
7d9c183b-d4a0-46d6-9384-1f5e8e6bc840,Real,[0.52800099 0.46474028 0.47656    0.52019035 0.45551673],NA,NA
ec91d644-dba5-4003-bf80-9af49ae8b1e9,ProtGauss,[0.         8.56856341 0.         1.36667216 0.        ],10.2097608401643,8.128009436148332,8.038449514527526
ec91d644-dba5-4003-bf80-9af49ae8b1e9,ProtRejSamp,[-3.29589281  7.68636455  5.83833403 10.94047966  9.56629305],16.954871833497013,16.915625679371463,10.468879332232188
ec91d644-dba5-4003-bf80-9af49ae8b1e9,ProtAdSamp,[ 4.00212842 -0.87002792 -2.22340468  5.18794425 -3.53128979],5.676532657396362,7.77155993619697,4.716343920740595
ec91d644-dba5-4003-bf80-9af49ae8b1e9,Real,[0.4140739  0.5301139  0.53955741 0.47160033 0.42910817],NA,NA
0a3c1951-da94-44bb-bc53-d409d805fedb,ProtGauss,[0.         0.96067722 3.26406072 0.         4.67075095],9.446960546761336,5.019247127884045,4.114906822899266
0a3c1951-da94-44bb-bc53-d409d805fedb,ProtRejSamp,[ 13.48834854  16.58705679  -1.10635245 -11.70010458   4.09807423],15.688125098517366,24.33350004226128,16.084812421081107
0a3c1951-da94-44bb-bc53-d409d805fedb,ProtAdSamp,[-3.31548773 -2.21032515  2.4866158   5.15742536  6.63097546],5.643139567863009,9.17506893698132,6.075131334597111
0a3c1951-da94-44bb-bc53-d409d805fedb,Real,[0.4827028  0.50224437 0.51495186 0.50953058 0.55584413],NA,NA
dd4eaced-e56d-4468-b937-c859899b1e79,ProtGauss,[3.23485912 5.14452509 2.48306427 0.         0.        ],10.389791600487959,5.762112102592166,4.635744495875048
dd4eaced-e56d-4468-b937-c859899b1e79,ProtRejSamp,[-16.60428787  -8.21940494  19.84416636  -1.08725827   1.49602375],17.25384048860662,27.393427167135282,19.376573082860837
dd4eaced-e56d-4468-b937-c859899b1e79,ProtAdSamp,[-3.51540496  3.98412562  3.98412562 -6.64020936 -5.24227055],5.650997864150851,11.232222315771295,7.187089053973864
dd4eaced-e56d-4468-b937-c859899b1e79,Real,[0.57605941 0.5087806  0.46759327 0.54687969 0.53046414],NA,NA
72106ff5-7034-4752-a871-b0e42ca34d90,ProtGauss,[0.         0.         0.14995736 5.99852876 4.06202199],9.182323847940909,6.6145295182698325,5.494432081097879
72106ff5-7034-4752-a871-b0e42ca34d90,ProtRejSamp,[13.02625576 -9.36844866  9.59336917  2.92387727 -1.36791205],15.248655322370498,18.64648843324668,12.566664374582466
72106ff5-7034-4752-a871-b0e42ca34d90,ProtAdSamp,[-6.6467144  -7.80266473  7.25096116 -6.6467144  -3.62548058],5.656533829509939,15.270316631919316,8.30139529818366
72106ff5-7034-4752-a871-b0e42ca34d90,Real,[0.45959138 0.49873057 0.47055253 0.50409668 0.45640427],NA,NA
234b4ad4-dc81-4458-88d4-6facbe0279eb,ProtGauss,[0.         8.83274661 0.         0.         3.16262063],12.01802334061173,8.84536538538186,8.396676889302833
234b4ad4-dc81-4458-88d4-6facbe0279eb,ProtRejSamp,[ -5.37392116   8.98129382   8.3246245  -17.11236406   1.7466975 ],19.957768709964064,21.92829730641032,17.613972733925294
234b4ad4-dc81-4458-88d4-6facbe0279eb,ProtAdSamp,[4.51941244 5.88662964 9.34011903 7.37377818 4.44767573],5.677638615914837,13.716023286855052,8.8936119748425
234b4ad4-dc81-4458-88d4-6facbe0279eb,Real,[0.45386795 0.43606972 0.44650706 0.50160868 0.50191958],NA,NA
