uuid, protocol, protocol_response, protocol_estimated_error, l2_error, linf_error
da8b09e3-fc97-49e4-8816-cdc2af00cbf7,ProtAdSamp,"[ 2.49722713e+00  8.68600740e-01  3.55271368e-16  2.85397386e+00
 -3.69959575e+00]",5.667220978607809,5.259003785799495,4.22068550881645
da8b09e3-fc97-49e4-8816-cdc2af00cbf7,Real,[0.51948608 0.53313839 0.56007568 0.50764583 0.52108976],NA,NA
40d8077c-6c01-4fc3-bce9-6f1fda79cf8d,ProtGauss,[ 3.31472683  0.          0.          0.         13.72978186],13.176902018354705,13.520029700105248,13.184576677364912
40d8077c-6c01-4fc3-bce9-6f1fda79cf8d,ProtRejSamp,[-25.40720006   9.87404978  -6.09438977 -11.04391863  15.4133859 ],18.71456388251936,33.97189179764119,25.861434672244734
40d8077c-6c01-4fc3-bce9-6f1fda79cf8d,ProtAdSamp,[-9.48124403 -5.45889808  5.88704695 -7.83233202  5.26735779],5.678041102866717,15.943551687400666,9.93547863917792
40d8077c-6c01-4fc3-bce9-6f1fda79cf8d,Real,[0.45423461 0.51308106 0.53997672 0.46999804 0.54520518],NA,NA
452a145e-f999-47c1-9687-c1100713104b,ProtGauss,[5.91318664 9.00181116 0.         0.96980432 0.        ],13.572196409017971,10.085729385597045,8.465532126463264
452a145e-f999-47c1-9687-c1100713104b,ProtRejSamp,[ -7.75649724  11.27149044 -21.98832721   5.88424751 -16.56963279],19.275982804521252,31.783882531848697,22.4943153351357
452a145e-f999-47c1-9687-c1100713104b,ProtAdSamp,[10.77763772  4.00312258 -4.44791398  4.44791398 -4.61898759],5.677942748212609,13.574345922469767,10.276773146862123
452a145e-f999-47c1-9687-c1100713104b,Real,[0.50086457 0.53627903 0.50598813 0.46340001 0.50100255],NA,NA
c1f0f416-0353-4c49-9a69-80409594780b,ProtGauss,[0.         7.79517756 0.         0.55898722 0.        ],13.74293471824635,7.383390730533031,7.3315487737900185
c1f0f416-0353-4c49-9a69-80409594780b,ProtRejSamp,[  3.11098032  -4.67327226 -11.89795256   9.3661106    9.21199243],19.518474779554307,18.447147687255566,12.366887534023697
c1f0f416-0353-4c49-9a69-80409594780b,ProtAdSamp,[-4.34946543 -2.22306011  6.08925161 -1.17691418  1.05302847],5.675652944258941,8.098377940135059,5.620316634058287
c1f0f416-0353-4c49-9a69-80409594780b,Real,[0.51847961 0.46362879 0.46893497 0.49524589 0.51967989],NA,NA
c1210ceb-f2e5-4eb3-bd48-bc5b6e1157f9,ProtGauss,[2.92004508 0.         6.43656674 0.         3.14036145],13.468532424034375,6.992031914212965,5.948647934052356
c1210ceb-f2e5-4eb3-bd48-bc5b6e1157f9,ProtRejSamp,[  5.35179346 -18.55423908   2.72556042  18.61264067  -3.18373738],19.128753488663122,27.082012256858043,19.059072746437078
c1210ceb-f2e5-4eb3-bd48-bc5b6e1157f9,ProtAdSamp,[-6.66869235 -2.22289745 -3.15885427 -2.85801101 -0.95267034],5.675237660614036,9.232059299640289,7.151276511130697
c1210ceb-f2e5-4eb3-bd48-bc5b6e1157f9,Real,[0.48258416 0.50483366 0.4879188  0.50141998 0.48431113],NA,NA
c0e0e534-2981-4a05-a6e1-3fe1a7693247,ProtGauss,[0.         0.76773548 5.0169755  9.84251406 2.65909411],14.013996941272048,10.618402592431453,9.341353025134497
c0e0e534-2981-4a05-a6e1-3fe1a7693247,ProtRejSamp,[ -7.0467069  -25.27047864   7.21851194   8.75441521  -0.22002683],19.9034523169061,28.902601773513073,25.759256708221496
c0e0e534-2981-4a05-a6e1-3fe1a7693247,ProtAdSamp,[  4.44736338 -10.0065676   -6.67104507   3.70613615  -2.00131352],5.677239886404187,13.898944658942693,10.495345675615999
c0e0e534-2981-4a05-a6e1-3fe1a7693247,Real,[0.54478686 0.48877807 0.47382639 0.50116104 0.54372571],NA,NA
8cab2190-88d5-4ea8-8148-e7c19b3b74cd,ProtGauss,[0.         4.39432762 3.70520654 0.         0.        ],7.27046715258961,5.082855850048452,3.7878541222975013
8cab2190-88d5-4ea8-8148-e7c19b3b74cd,ProtRejSamp,[ 0.          0.          0.         16.97471152  1.2445584 ],11.032132295237615,16.470268028229484,16.430971887679117
8cab2190-88d5-4ea8-8148-e7c19b3b74cd,ProtAdSamp,[-3.60826188  8.26893347 -4.41009785  4.41009785 -2.20504893],5.629668929458606,11.000920314247209,7.6624599721994535
8cab2190-88d5-4ea8-8148-e7c19b3b74cd,Real,[0.45579371 0.6064735  0.43132868 0.54373963 0.51566245],NA,NA
42840927-cee8-4c9f-934b-0c8a49c9c745,ProtGauss,[7.02996464 7.71350686 0.         0.         0.        ],8.050913912264317,9.858482248153395,7.248521258528636
42840927-cee8-4c9f-934b-0c8a49c9c745,ProtRejSamp,[ 0.          4.45162404 23.26537045  4.30833755  0.        ],12.21637420451495,23.318811906367905,22.67894220520352
42840927-cee8-4c9f-934b-0c8a49c9c745,ProtAdSamp,[-1.77011841 -3.4361122  -5.92604858  3.8942605  -2.16347805],5.523535118593846,8.923853485190246,6.51247683074592
42840927-cee8-4c9f-934b-0c8a49c9c745,Real,[0.4246463  0.4649856  0.58642825 0.68208411 0.45743271],NA,NA
36ae525e-0f1c-41e2-b1ab-3a0b394d8feb,ProtGauss,[4.90936817 0.         0.         0.         1.69051247],7.863187642830939,4.738129589906103,4.5412840063854025
36ae525e-0f1c-41e2-b1ab-3a0b394d8feb,ProtRejSamp,[3.13120832 0.         2.73890845 0.         0.43437057],11.931520288499007,3.579633559621331,2.763124156991215
36ae525e-0f1c-41e2-b1ab-3a0b394d8feb,ProtAdSamp,[ 0.87003019 -2.85867063  4.00213888 -4.00213888 -0.87003019],5.6765474939411495,6.708555594255551,4.413852937748581
36ae525e-0f1c-41e2-b1ab-3a0b394d8feb,Real,[0.36808416 0.48313043 0.56306066 0.41171405 0.63853776],NA,NA
c9073b2e-a3d6-432a-b116-b22d91a5a7f3,ProtGauss,[ 0.37426705  0.         11.13838091  0.          0.        ],7.6230489758895,10.786357711065191,10.747371755933194
c9073b2e-a3d6-432a-b116-b22d91a5a7f3,ProtRejSamp,[ 0.          0.         17.42878458 11.66007163  0.        ],11.567136338018418,20.405180054556933,17.037775422713434
c9073b2e-a3d6-432a-b116-b22d91a5a7f3,ProtAdSamp,[-2.81141739 -6.55997391  0.          4.4438533  -1.31199478],5.5827153278729655,9.004122684371408,7.092335210632944
c9073b2e-a3d6-432a-b116-b22d91a5a7f3,Real,[0.56302234 0.5323613  0.39100916 0.4713765  0.54615025],NA,NA
7567a98e-d9dd-4be3-9ac4-7f9e9f1b567c,ProtGauss,[0.         4.10112777 0.         0.46103715 0.        ],8.628223993617034,3.7422943039503975,3.621615393771194
7567a98e-d9dd-4be3-9ac4-7f9e9f1b567c,ProtRejSamp,[3.8645213  1.07699905 0.         9.35264406 5.38196247],13.092378601369843,10.725248990748351,8.890770436017354
7567a98e-d9dd-4be3-9ac4-7f9e9f1b567c,ProtAdSamp,[-1.03590192 -3.57857027 15.05104555 -3.10770576 -7.70170558],5.583343597078757,17.516306362757092,14.413859682263519
7567a98e-d9dd-4be3-9ac4-7f9e9f1b567c,Real,[0.45938561 0.47951238 0.63718587 0.46187363 0.5211784 ],NA,NA
6a305cc4-de10-492d-b157-fb0c83837de9,ProtGauss,[0.         6.38553979 0.         0.         0.43611929],9.804199290224984,5.889792516234373,5.83935874087505
6a305cc4-de10-492d-b157-fb0c83837de9,ProtRejSamp,[ -9.4286632   -0.85049952   1.17630862 -11.64564747   1.34588812],14.876791456256242,15.680199521157478,12.04595125956177
6a305cc4-de10-492d-b157-fb0c83837de9,ProtAdSamp,"[-6.63179352e+00 -3.94745964e-16  8.65016546e-01  3.14137588e+00
  2.53765263e-16]",5.643835754660665,7.644711491661758,7.084547948423961
6a305cc4-de10-492d-b157-fb0c83837de9,Real,[0.45275443 0.54618105 0.46650508 0.40030379 0.52933245],NA,NA
9e4803a5-c089-431b-9b05-3789ad7f9190,ProtGauss,[7.19158711 0.         0.         0.         0.        ],10.726544772366013,6.727746336629348,6.643630654902717
9e4803a5-c089-431b-9b05-3789ad7f9190,ProtRejSamp,[ 27.26213343  15.24892981  -8.10644208 -13.1662282    8.23287955],16.276349031765026,35.39782379356614,26.714176970773178
9e4803a5-c089-431b-9b05-3789ad7f9190,ProtAdSamp,[ 5.43953705 -4.74880218 -4.98624229  6.64832306  2.60151772],5.6579028413525485,11.104794210492164,6.0623379872339065
9e4803a5-c089-431b-9b05-3789ad7f9190,Real,[0.54795646 0.54832856 0.49863337 0.58598507 0.48173077],NA,NA
9b4ca040-0252-481d-84d4-466bc07470c4,ProtGauss,[0.09135313 4.56369329 2.47981148 0.         0.72237026],10.760577899501785,4.541750858901375,4.073813646495079
9b4ca040-0252-481d-84d4-466bc07470c4,ProtRejSamp,[ 4.00689401  9.05694327 -0.40697933 -0.41004074 -6.76355818],16.327990549854924,11.857863752413667,8.56706362755025
9b4ca040-0252-481d-84d4-466bc07470c4,ProtAdSamp,[ 1.05338425  1.17731181 -3.16015275 -6.67143358 -6.67143358],5.677570524218317,10.862703196231289,7.216206915120778
9b4ca040-0252-481d-84d4-466bc07470c4,Real,[0.54016142 0.48987965 0.5904699  0.47849981 0.54477333],NA,NA
ba242e48-af0e-4a4d-9298-384b7e780c3b,ProtGauss,[ 0.          1.96718213 11.05207276  0.          0.        ],10.357324865028662,10.65515487673939,10.521831187133747
ba242e48-af0e-4a4d-9298-384b7e780c3b,ProtRejSamp,[ -6.53806892  16.4961756    3.40415461 -18.51027932  17.79919663],15.71609853089725,31.193286622715913,18.995553399577776
ba242e48-af0e-4a4d-9298-384b7e780c3b,ProtAdSamp,[-4.74896248 11.27362399  2.4932053  -3.98912849  1.99456424],5.658093828775958,13.010369136401584,10.74699078208541
ba242e48-af0e-4a4d-9298-384b7e780c3b,Real,[0.51116488 0.5266332  0.53024158 0.48527408 0.50143019],NA,NA
df0b1f3d-fe8d-4a46-85ec-1d6bdd59ec60,ProtGauss,[ 0.          4.14221306  0.         10.04250537  0.        ],10.431363352747711,10.258613208010159,9.547911858423255
df0b1f3d-fe8d-4a46-85ec-1d6bdd59ec60,ProtRejSamp,[-4.46732757  2.20915998 -5.85940905  7.04794336  6.93221921],15.828443772862197,12.319617434649027,6.553349844084927
df0b1f3d-fe8d-4a46-85ec-1d6bdd59ec60,ProtAdSamp,[-5.98865902 -5.87123433 -1.17424687 -4.33960798  6.07545117],5.662789875848424,11.802582951643783,6.463908128409048
df0b1f3d-fe8d-4a46-85ec-1d6bdd59ec60,Real,[0.47524911 0.48624892 0.47682656 0.49459351 0.5071736 ],NA,NA
b8110cf3-7c44-4ec3-b065-d2ce1270c92f,ProtGauss,[17.82540651  6.62248491  0.          0.          0.        ],12.435968001728765,18.377249794328204,17.322376856257996
b8110cf3-7c44-4ec3-b065-d2ce1270c92f,ProtRejSamp,[-1.60725803 18.55567583 -2.1259007  -2.96121937  1.42833745],18.87021030905105,18.67047077037869,18.003386776534104
b8110cf3-7c44-4ec3-b065-d2ce1270c92f,ProtAdSamp,[13.85571225 14.0096646   0.8701655   3.16007472  4.00276132],5.6774303380905256,19.454799181950083,13.457375545138143
b8110cf3-7c44-4ec3-b065-d2ce1270c92f,Real,[0.50302965 0.55228906 0.48834227 0.55257546 0.51717947],NA,NA
27720531-e5fe-4d61-8971-51f10f9606be,ProtGauss,[0.         0.         0.         1.75199137 9.12955352],12.62237522464065,8.80968750473467,8.67334611886675
27720531-e5fe-4d61-8971-51f10f9606be,ProtRejSamp,[ 16.74266402 -19.21430441  -2.8829636   -5.39596178   5.62018952],19.153062717402733,26.8943268313651,19.67377849098522
27720531-e5fe-4d61-8971-51f10f9606be,ProtAdSamp,[ 4.00313881  2.0015694   2.0015694   1.81960855 -6.67189801],5.677965765852075,8.342183148621366,7.1281054184000014
27720531-e5fe-4d61-8971-51f10f9606be,Real,[0.49791205 0.45947408 0.49789262 0.45710484 0.4562074 ],NA,NA
8f937f8c-65e5-4d12-8993-fe819c267b9d,ProtGauss,[3.69754681 0.98911624 0.         2.74831468 0.        ],13.363787868491261,3.984073663605745,3.2126026286580047
8f937f8c-65e5-4d12-8993-fe819c267b9d,ProtRejSamp,[24.80532809 24.49131833 13.1081311  -4.35259026 10.71145024],20.278074659642026,38.12032815071416,24.32038390291549
8f937f8c-65e5-4d12-8993-fe819c267b9d,ProtAdSamp,[-1.05307377  8.57502925  2.85834308 -1.8189456   6.6694672 ],5.675897073650742,10.802291584975581,8.070356741686444
8f937f8c-65e5-4d12-8993-fe819c267b9d,Real,[0.48494418 0.50467251 0.55220395 0.56351423 0.48893698],NA,NA
12db9728-58ae-4064-997b-8864960e031c,ProtGauss,[0.         0.         0.         3.06199407 8.68039818],12.79847246960388,8.578638544592854,8.150112510484137
12db9728-58ae-4064-997b-8864960e031c,ProtRejSamp,[-6.96075196 17.32184478 26.75961267 -5.28328877  3.44160469],19.420270870948855,32.727700558377336,26.295929695333736
12db9728-58ae-4064-997b-8864960e031c,ProtAdSamp,[ 4.44708325  8.00474984  1.05325656  3.15976967 -1.66765622],5.676882285550851,9.154814609726872,7.478617610611224
12db9728-58ae-4064-997b-8864960e031c,Real,[0.47864938 0.52613223 0.46368297 0.52274554 0.53028567],NA,NA
b5b2bb35-c677-4b3a-a1d8-37d0b070b283,ProtGauss,[1.35591563 0.8266308  0.         9.31760394 0.        ],13.039762581000813,8.969888809160404,8.884021082333202
b5b2bb35-c677-4b3a-a1d8-37d0b070b283,ProtRejSamp,[-28.11951055  -2.44538885  44.34965528   5.52934764  -3.88222969],19.786402011437602,52.813499620761995,43.79373689011974
b5b2bb35-c677-4b3a-a1d8-37d0b070b283,ProtAdSamp,[0.         3.33584674 8.24150371 3.63910553 3.53207302],5.677791700070441,9.306243772990019,7.685585314717734
b5b2bb35-c677-4b3a-a1d8-37d0b070b283,Real,[0.46690847 0.47415532 0.55591839 0.43358285 0.55628832],NA,NA
a20b7cdf-8f57-4b1f-a44f-296e2f87376a,ProtGauss,[0.         0.         0.         3.90404016 3.11656387],7.8728404339061955,4.320071408007542,3.309160271859729
a20b7cdf-8f57-4b1f-a44f-296e2f87376a,ProtRejSamp,[10.03081295  0.          0.80176821  0.          1.02507665],13.074057523202912,9.628647959292419,9.57611857458867
a20b7cdf-8f57-4b1f-a44f-296e2f87376a,ProtAdSamp,[ 1.81038325  0.         -1.42244398 -0.94829599  1.99142157],5.649178835904819,3.2771925282774896,1.9916098962004505
a20b7cdf-8f57-4b1f-a44f-296e2f87376a,Real,[0.45469437 0.56792973 0.56916592 0.59487988 0.49754989],NA,NA
5c35f67f-6898-4bd0-bf9a-1d8c00e3b073,ProtGauss,[0.         5.13675859 0.         0.         2.23714616],7.460279985840516,4.932723574387735,4.448536218435351
5c35f67f-6898-4bd0-bf9a-1d8c00e3b073,ProtRejSamp,[11.87759685  0.          0.          2.04186139  0.        ],12.388937702079744,11.455245625078575,11.32269281019422
5c35f67f-6898-4bd0-bf9a-1d8c00e3b073,ProtAdSamp,[ 0.          3.15896602  7.27519447  4.00135696 -3.63759723],5.675438424937947,8.924251635978234,6.761523488962221
5c35f67f-6898-4bd0-bf9a-1d8c00e3b073,Real,[0.55490404 0.68822237 0.51367098 0.56711283 0.3269383 ],NA,NA
00bb25c9-969c-4883-9652-a25c15a1f23e,ProtGauss,[1.94776744 0.         5.8027149  0.         0.        ],7.54694395163435,5.463737231156953,5.222899392041101
00bb25c9-969c-4883-9652-a25c15a1f23e,ProtRejSamp,[13.33122509  0.          0.          3.10264766  3.52410137],12.532856492697896,13.455877666084088,12.805788855890844
00bb25c9-969c-4883-9652-a25c15a1f23e,ProtAdSamp,[ 1.16345951 -2.82554452  3.59614757  6.59293722  4.56434115],5.610767992880525,8.63428477082753,6.121954797260159
00bb25c9-969c-4883-9652-a25c15a1f23e,Real,[0.52543623 0.39393179 0.57981551 0.47098242 0.41678978],NA,NA
199e00ea-391d-4a0c-823e-d16521c1ffb9,ProtGauss,[3.86178599 0.         0.         4.27313346 0.67697717],7.090317239354916,5.0560608419978115,3.7846957982407474
199e00ea-391d-4a0c-823e-d16521c1ffb9,ProtRejSamp,[5.71119316 2.0915118  1.8457774  0.         0.        ],11.77455788965987,5.633267124615047,5.137629385792749
199e00ea-391d-4a0c-823e-d16521c1ffb9,ProtAdSamp,[-3.51146182  4.42184081 -1.6581903   1.98982836 -0.94753732],5.644659290691645,6.358219936071515,4.085025591924073
199e00ea-391d-4a0c-823e-d16521c1ffb9,Real,[0.57356377 0.44167455 0.34079423 0.48843766 0.33608647],NA,NA
48334a99-5d6f-4b1b-9ad4-b4331d5b66dd,ProtGauss,[4.28822902 0.         0.         0.         4.25863183],8.076691345288125,5.344022333815523,3.7978992389408583
48334a99-5d6f-4b1b-9ad4-b4331d5b66dd,ProtRejSamp,[ 0.          5.71283044 30.76021747  0.          0.        ],13.412583187979068,30.687706414481365,30.236264106187914
48334a99-5d6f-4b1b-9ad4-b4331d5b66dd,ProtAdSamp,[-1.16944492 13.25370909  7.77935098 -5.4219719   1.98805636],5.639632552951925,15.946405394550618,12.69369953026262
48334a99-5d6f-4b1b-9ad4-b4331d5b66dd,Real,[0.49032978 0.56000955 0.52395336 0.56945504 0.62240862],NA,NA
733556ee-9811-48a1-8e11-fadc1d06a74f,ProtGauss,[ 8.02203727  0.         11.83445784  0.          0.        ],9.501367438710414,13.68580191870043,11.370915155605033
733556ee-9811-48a1-8e11-fadc1d06a74f,ProtRejSamp,[10.77755476 12.72304863  2.37785037  9.74627581 21.67292149],15.778476076791673,28.14273693548615,21.19326014503938
733556ee-9811-48a1-8e11-fadc1d06a74f,ProtAdSamp,[ 1.6631733  -1.81437087  7.67618446  7.98323184 -6.6526932 ],5.661621947038069,12.827590029148874,7.399070842353528
733556ee-9811-48a1-8e11-fadc1d06a74f,Real,[0.46172568 0.52328982 0.46354268 0.58416099 0.47966135],NA,NA
b69e3eeb-b589-40ce-ad13-d054b2e3de62,ProtGauss,[ 0.          0.          0.          0.90078021 10.0413868 ],9.588648588493522,9.57831761393517,9.531144241842933
b69e3eeb-b589-40ce-ad13-d054b2e3de62,ProtRejSamp,[ -9.72164167   8.15598774   8.75780639  13.34746416 -14.57783685],15.923419795965904,25.01135926035858,15.088079412073542
b69e3eeb-b589-40ce-ad13-d054b2e3de62,ProtAdSamp,[-0.86997502  0.         -1.17702502 -3.15938295 -1.05312765],5.676187496685242,4.491672079602312,3.5949034090645107
b69e3eeb-b589-40ce-ad13-d054b2e3de62,Real,[0.4686481  0.46951214 0.49489233 0.43552046 0.51024256],NA,NA
46b3b17d-b9f8-45c7-8e6f-ef985938a6c8,ProtGauss,[1.69053278 2.90851683 1.70220749 3.81176786 0.        ],9.312410583385008,4.517256404037777,3.3397755174650356
46b3b17d-b9f8-45c7-8e6f-ef985938a6c8,ProtRejSamp,[-8.11657907  4.08227222 -7.06088684 23.94991218 -3.59715249],15.464684273608619,26.68955561978929,23.477919839374756
46b3b17d-b9f8-45c7-8e6f-ef985938a6c8,ProtAdSamp,[-3.99904673  0.          8.23333151 -4.99880841 -6.66507789],5.6721616525447365,12.756356348296565,7.753094438443887
46b3b17d-b9f8-45c7-8e6f-ef985938a6c8,Real,[0.47276159 0.47110455 0.48023707 0.47199234 0.57822825],NA,NA
28d10c11-cea9-45fa-bb57-770097141470,ProtGauss,[0.         0.         0.         0.         8.63315245],9.424196563547666,8.170458950870847,8.108810627940628
28d10c11-cea9-45fa-bb57-770097141470,ProtRejSamp,[ 24.19298325   0.34970672  -2.72662645  18.37544847 -12.59054608],15.650322017343386,32.67315795338138,23.742178567023778
28d10c11-cea9-45fa-bb57-770097141470,ProtAdSamp,[ 0.          5.00348564 -1.0533654   0.         -2.85913465],5.677468911395673,5.844476700180084,4.447593595444559
28d10c11-cea9-45fa-bb57-770097141470,Real,[0.45080468 0.55589204 0.53388581 0.45421888 0.52434183],NA,NA
705a821e-3551-4430-9bf4-d053a651b972,ProtGauss,[0.         2.75954876 0.         0.         8.90350524],10.397813905989299,8.657481615482483,8.316570708968335
705a821e-3551-4430-9bf4-d053a651b972,ProtRejSamp,[-4.27153701  6.94946    14.12886561 -6.10437811  5.57659667],17.267162755769753,17.879990832200278,13.678939426403304
705a821e-3551-4430-9bf4-d053a651b972,ProtAdSamp,[ 2.85502759 -3.99703862 -3.15555681  4.3446072   1.81683574],5.669313390909359,7.435240092998206,4.5010193165329
705a821e-3551-4430-9bf4-d053a651b972,Real,[0.54125191 0.5039807  0.44992618 0.45129268 0.58693453],NA,NA
f394ce1d-e926-4ba9-ba13-6ed5ae5bed53,ProtGauss,[2.63987395 3.80007527 0.         0.         0.        ],11.64619030155951,4.0147677801245045,3.275852631218437
f394ce1d-e926-4ba9-ba13-6ed5ae5bed53,ProtRejSamp,[  9.21085504  -5.88339082  -6.76118044 -19.30195648  12.91198804],19.34028299024092,26.68766174709034,19.696627830205642
f394ce1d-e926-4ba9-ba13-6ed5ae5bed53,ProtAdSamp,[ 1.53952804  7.27776891 -2.8591235   4.61858412  1.9368256 ],5.677446773886091,8.84295657140902,6.753546272321037
f394ce1d-e926-4ba9-ba13-6ed5ae5bed53,Real,[0.48132267 0.52422264 0.54942901 0.39467135 0.51977737],NA,NA
